target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8341735301,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8973665162,10.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8987568634,600.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8265331829,1.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8279235301,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.7029220718,10.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.704312419,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.6952831829,30.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.6966735301,300.0,11
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.4140863773,1200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.4640863773,1200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.4800585995,1200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.2092251157,1000.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.2224195602,1100.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.3661695602,200.0,3
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.6765331829,80.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.6786179745,1100.0,11
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.2897808218,200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.2939474884,200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.3300585995,1200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.3460308218,1200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.3974197107,1200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.2995028935,200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.4335306713,200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.2696419329,700.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49912.2793641551,700.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.130753044,1000.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.1439474537,1100.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.2856141551,200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.2717251157,2200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.4724195602,2200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.4995028935,230.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.3383917824,2200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49976.4057528935,2200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.2189474537,200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.3529752662,200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.1911696759,2200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.3918641551,2200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.4189474537,230.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.2578363773,2200.0,3
M8,ISM-HII-REGION-,270.9135693275,-24.37905481964,3,49911.3251974537,2200.0,3
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.918,-24.37857222222,3,60407.8942363426,13.6,7
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.918,-24.37857222222,3,60407.8988078356,9.4,7
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9212033734,-24.3573989279,3,58163.6755168981,2400.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9212033734,-24.3573989279,3,58163.6865235764,2100.0,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9212033734,-24.3573989279,3,58163.7064543171,300.0,2
HERSCHEL-36,STAR-MAIN-SEQUENCE-O,270.918,-24.37857222222,1,60407.8892600347,1.7,7
H36,STAR-MAIN-SEQUENCE-O-,270.9176233436,-24.37858472126,1,49261.0918834838,144.0,8
H36,STAR-MAIN-SEQUENCE-O-,270.9182256225,-24.37817039201,1,49261.0856451042,21.0,8
LOBE-N,ISM-HII-REGION-,270.9230416667,-24.378175,2,49261.149709294,300.0,3
LOBE-N,ISM-HII-REGION-,270.9230416667,-24.378175,2,49261.1572883102,499.9949951172,3
